Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2022-07-10T15:09:19.281000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:09:19.070000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:09:18.656000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T15:09:14.287000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:09:13.891000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:13.782000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:13.622000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:13.324000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T15:09:11.366000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:09:08.504000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:01:04.477000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:01:01.662000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T15:01:01.421000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T15:01:01.371000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T15:01:01.190000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T15:01:01.072000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T15:01:00.914000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T15:01:00.590000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:01:00.581000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:01:00.415000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:01:00.035000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T15:00:59.929000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T14:54:41.694000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T14:54:41.501000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T14:54:41.460000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T14:54:41.424000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T14:54:41.273000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T14:54:41.204000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T14:54:41.108000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T14:54:40.773000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T14:54:40.677000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T14:54:40.527000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T14:54:40.193000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T14:54:40.013000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-10T12:06:29.192000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T12:06:26.987000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T12:06:26.706000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T12:06:26.656000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T12:06:26.536000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T12:06:24.306000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T12:06:23.985000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T12:06:23.879000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T12:06:23.708000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T12:06:23.367000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T12:06:21.084000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T12:06:15.780000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T11:39:40.788000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:39:40.776000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:39:40.632000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:39:40.250000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T11:39:38.253000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T11:39:35.473000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T11:39:35.096000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:39:35.013000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:39:34.855000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:39:34.475000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T11:26:21.914000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T11:26:19.246000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T11:15:34.425000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:15:34.410000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:15:34.299000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:15:33.880000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T11:15:28.689000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:15:28.608000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:15:28.459000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T11:15:28.136000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T11:13:19.326000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T11:13:16.648000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T11:00:37.558000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T11:00:34.979000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T11:00:34.821000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T11:00:34.784000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T11:00:34.641000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T11:00:34.572000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T11:00:34.475000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T11:00:34.207000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:00:34.196000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:00:34.051000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T11:00:33.661000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T11:00:33.559000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T10:59:14.613000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T10:59:14.535000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T10:59:14.423000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T10:59:14.126000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:59:14.035000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:59:13.876000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:59:13.535000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T10:59:13.436000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-10T10:59:11.000000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T10:59:10.844000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T10:59:10.752000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T10:59:10.711000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T10:34:56.374000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T10:34:53.759000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T10:34:53.601000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T10:34:53.560000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T10:34:53.411000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T10:34:53.319000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T10:34:53.217000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T10:34:52.920000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:34:52.903000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:34:52.775000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:34:52.381000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T10:34:52.282000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T10:34:05.345000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T10:34:05.170000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T10:34:05.127000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T10:34:05.093000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T10:34:04.949000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T10:34:04.880000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T10:34:04.779000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T10:34:04.506000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:34:04.393000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:34:04.237000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:34:03.907000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T10:34:03.802000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-10T10:28:46.416000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T10:28:43.347000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T10:28:43.188000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T10:28:43.154000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T10:28:43.014000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T10:28:42.944000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T10:28:42.845000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T10:28:42.604000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:28:42.594000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:28:42.449000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T10:28:42.061000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T10:28:41.909000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T10:22:36.549000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-10T10:22:33.940000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T10:22:33.714000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T10:22:33.661000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T10:22:33.612000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T10:22:33.420000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T10:22:33.317000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T10:22:33.120000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T10:22:32.736000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:22:32.648000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:22:32.431000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T10:22:32.009000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T07:32:04.059000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:32:04.046000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:32:03.931000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:32:03.567000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T07:32:01.147000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T07:31:58.610000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T07:31:58.250000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:31:58.175000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:31:58.016000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:31:57.735000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T07:31:55.597000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T07:31:53.001000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T07:28:41.141000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T07:28:38.514000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T07:28:38.333000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T07:28:38.298000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T07:28:38.154000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T07:28:38.086000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T07:28:37.983000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T07:28:37.711000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:28:37.695000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:28:37.530000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T07:28:37.117000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T07:28:36.966000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T07:03:38.110000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T07:03:37.885000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T07:03:37.841000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T07:03:37.804000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T07:03:37.661000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T07:03:37.589000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T07:03:37.487000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T07:03:37.140000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:03:37.072000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:03:36.907000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T07:03:36.577000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T07:03:36.422000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-10T06:04:50.950000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T06:04:48.001000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:52:31.569000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:52:31.551000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:52:31.356000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:52:30.921000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T05:52:29.018000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:52:26.339000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:52:25.892000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:52:25.767000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:52:25.595000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:52:25.317000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T05:51:59.544000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:51:56.967000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:46:09.977000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T05:46:07.794000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:46:07.530000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:46:07.517000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:46:07.326000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:46:05.146000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:46:04.781000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:46:04.719000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:46:04.554000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:46:04.291000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T05:46:01.932000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:45:59.250000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:45:42.996000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:45:42.981000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:45:42.779000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:45:42.351000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T05:45:40.061000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:45:39.316000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T05:45:37.257000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:45:36.875000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:45:36.791000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:45:36.646000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:45:28.990000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:45:26.271000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:39:18.283000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:39:15.462000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:32:06.425000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:32:03.804000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T05:22:36.518000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:22:36.507000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:22:36.350000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T05:22:35.985000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T05:22:30.903000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:22:30.818000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:22:30.665000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T05:22:30.329000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T05:21:57.270000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T05:21:51.934000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T04:20:20.324000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:20:20.313000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:20:20.170000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:20:19.811000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T04:20:17.635000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T04:20:14.732000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:20:14.663000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:20:14.503000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
